ID,Date House was Sold,Sale Price,No of Bedrooms,No of Bathrooms,Flat Area (in Sqft),Lot Area (in Sqft),No of Floors,Waterfront View,No of Times Visited,Condition of the House,Overall Grade,Area of the House from Basement (in Sqft),Basement Area (in Sqft),Age of House (in Years),Renovated Year,Zipcode,Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft)
7424700145,14 July 2017,1129575.0,3,3.5,3380.0,3333.0,3.0,No,None,Fair,10,2800.0,580,10,0,98122.0,47.6162,-122.288,2790.0,5000
2408800120,14 July 2017,360000.0,4,1.75,2140.0,49658.0,1.0,No,None,Excellent,7,2140.0,0,59,0,98010.0,47.3583,-121.92200000000001,1720.0,99316
1776230180,14 October 2017,427500.0,4,2.5,2430.0,3249.0,2.0,No,None,Fair,8,2430.0,0,8,0,98059.0,47.5048,-122.155,2650.0,3844
7889601320,14 July 2017,115000.0,2,1.0,940.0,6000.0,1.0,No,None,Fair,6,940.0,0,75,0,98146.0,47.4907,-122.336,1310.0,6000
7589200153,14 June 2017,559000.0,3,1.5,2070.0,5386.0,1.0,No,None,Good,7,1140.0,930,70,0,98117.0,47.6896,-122.374,1770.0,5386
8032700175,14 October 2017,420000.0,4,1.0,1510.0,1501.0,1.5,No,None,Fair,7,1510.0,0,112,0,98103.0,47.6526,-122.34200000000001,1560.0,1602
9238430300,14 November 2017,550000.0,4,1.75,2550.0,39460.0,1.0,No,None,Fair,8,1890.0,660,36,0,98072.0,47.7707,-122.12299999999999,2560.0,38638
6150700180,14 September 2017,282150.0,2,1.0,700.0,5940.0,1.0,No,None,Fair,7,700.0,0,70,0,98133.0,47.7289,-122.337,1070.0,5995
3330501645,15 February 2016,260000.0,3,1.0,1150.0,3090.0,1.0,No,None,Fair,6,1150.0,0,108,0,98118.0,47.5506,-122.27600000000001,1150.0,5664
7853210180,14 October 2017,428000.0,3,2.5,2340.0,3466.0,2.0,No,None,Fair,7,2340.0,0,14,0,98065.0,47.5322,-121.851,1970.0,3739
6149700194,14 October 2017,319950.0,3,3.25,1510.0,1245.0,3.0,No,None,Fair,7,1510.0,0,11,0,98133.0,47.7293,-122.34299999999999,1510.0,1245
3625049079,14 August 2017,1129575.0,3,2.0,2070.0,9600.0,1.0,No,Once,Fair,7,1590.0,480,72,0,98039.0,47.61600000000001,-122.23899999999999,3000.0,16215
2979800750,14 September 2017,552000.0,2,1.0,1150.0,5000.0,1.0,No,None,Good,7,1050.0,100,94,0,98115.0,47.6846,-122.31700000000001,1463.0,4320
2887700970,15 February 2016,637000.0,4,2.75,2190.0,2867.0,1.5,No,None,Excellent,7,1470.0,720,89,0,98115.0,47.6868,-122.30799999999999,1600.0,3800
8732130940,14 June 2017,213000.0,4,1.75,1980.0,9000.0,1.0,No,None,Okay,7,1480.0,500,40,0,98023.0,47.3071,-122.381,1980.0,9360
2968800645,15 April 2016,215000.0,3,1.0,960.0,7200.0,1.0,No,None,Good,6,960.0,0,60,0,98166.0,47.4583,-122.353,1060.0,7620
2351800065,15 February 2016,590000.0,3,1.75,2180.0,6120.0,1.0,No,Twice,Fair,8,1380.0,800,69,0,98199.0,47.6501,-122.405,2020.0,6122
2822069080,14 November 2017,390000.0,4,2.5,2560.0,43560.0,2.0,No,None,Fair,8,2560.0,0,29,0,98038.0,47.3692,-122.04700000000001,2130.0,10150
5018200110,14 September 2017,287000.0,4,2.25,2270.0,11997.0,1.0,No,Twice,Good,7,1540.0,730,59,0,98198.0,47.4095,-122.296,1920.0,9634
1235100371,14 July 2017,580000.0,5,2.75,3550.0,9600.0,2.0,No,None,Fair,7,3550.0,0,58,0,98033.0,47.6766,-122.186,3370.0,9600
3904930410,14 October 2017,424000.0,3,2.0,1330.0,5632.0,1.0,No,None,Fair,8,1330.0,0,30,0,98029.0,47.5745,-122.01700000000001,1900.0,4842
3529000880,15 March 2016,610000.0,4,2.5,2110.0,6360.0,2.0,No,None,Fair,8,2110.0,0,30,0,98029.0,47.5641,-122.012,2050.0,7000
8081020330,14 July 2017,1129575.0,4,3.25,3470.0,11843.0,1.0,No,Thrice,Fair,10,2270.0,1200,29,0,98006.0,47.5513,-122.135,3910.0,13247
2516000515,14 December 2017,623500.0,4,3.0,1550.0,3350.0,1.0,No,None,Fair,7,860.0,690,100,2014,98107.0,47.6583,-122.36200000000001,1310.0,5000
3223039010,14 August 2017,260000.0,2,1.0,570.0,81893.0,1.0,No,Once,Fair,6,570.0,0,82,0,98070.0,47.4433,-122.444,2040.0,115434
9828702588,15 March 2016,906000.0,3,2.5,2030.0,1800.0,3.0,No,None,Fair,9,2030.0,0,5,0,98112.0,47.6199,-122.3,1450.0,1441
6672920150,15 April 2016,330000.0,3,2.0,1500.0,11233.0,1.0,No,None,Fair,7,1500.0,0,31,0,98019.0,47.7279,-121.96700000000001,1580.0,14013
9485700150,15 March 2016,275000.0,2,1.0,920.0,7688.0,1.0,No,None,Fair,6,920.0,0,63,0,98106.0,47.5281,-122.36200000000001,1040.0,7440
3500100208,14 November 2017,290000.0,3,1.0,1470.0,8200.0,1.0,No,None,Fair,7,1040.0,430,65,0,98155.0,47.7347,-122.302,1420.0,8200
4083302915,14 September 2017,599950.0,2,1.0,1150.0,3775.0,1.0,No,None,Fair,7,1150.0,0,101,0,98103.0,47.6539,-122.329,2240.0,3753
1560920450,14 September 2017,550000.0,4,3.0,4180.0,35169.0,2.0,No,None,Fair,10,4180.0,0,32,1998,98038.0,47.4,-122.027,3010.0,35190
2475200930,14 July 2017,289000.0,3,1.75,1690.0,3449.0,1.0,No,None,Fair,7,1690.0,0,31,0,98055.0,47.4719,-122.191,1530.0,4093
2064800120,14 June 2017,411000.0,4,2.75,2150.0,9915.0,1.0,No,None,Excellent,8,1240.0,910,42,0,98056.0,47.5378,-122.17,1980.0,9325
272000945,15 March 2016,826000.0,3,3.25,2330.0,4000.0,1.0,No,Twice,Fair,10,1730.0,600,54,2000,98144.0,47.5882,-122.295,2080.0,4000
9476700035,14 July 2017,400000.0,4,2.0,2680.0,13680.0,2.0,No,Twice,Good,7,2350.0,330,75,1965,98056.0,47.4887,-122.19200000000001,1430.0,11000
859000018,14 August 2017,342000.0,3,2.5,1740.0,2226.0,2.0,No,None,Fair,8,1320.0,420,10,0,98106.0,47.525,-122.366,1740.0,1789
4237900645,14 October 2017,475000.0,2,1.75,1320.0,3420.0,1.0,No,Once,Fair,7,1080.0,240,63,0,98199.0,47.6639,-122.399,2070.0,6000
2436200436,14 July 2017,1129575.0,4,3.5,3150.0,5500.0,2.0,No,None,Fair,9,3150.0,0,4,0,98105.0,47.6644,-122.29299999999999,1550.0,4200
7635801321,14 July 2017,455000.0,4,3.0,2480.0,9238.0,1.0,No,None,Excellent,7,2050.0,430,105,0,98166.0,47.4701,-122.36399999999999,1820.0,12214
3975400085,14 June 2017,850000.0,4,3.0,3330.0,4000.0,1.0,No,None,Fair,8,1790.0,1540,60,0,98103.0,47.6559,-122.344,1610.0,4000
1099600220,15 January 2016,185000.0,3,1.0,1010.0,6400.0,1.0,No,None,Fair,7,1010.0,0,47,0,98023.0,47.3027,-122.376,1820.0,6500
8952900245,14 July 2017,850000.0,6,3.25,4920.0,20590.0,1.0,No,Thrice,Good,9,2730.0,2190,58,0,98118.0,47.5468,-122.26700000000001,3700.0,14994
1622049140,14 August 2017,239900.0,4,1.75,1570.0,18730.0,1.0,No,None,Fair,7,1200.0,370,58,0,98198.0,47.3999,-122.301,1920.0,18295
2824069373,14 May 2017,765000.0,5,3.75,3580.0,14275.0,2.0,No,None,Fair,10,3190.0,390,19,0,98027.0,47.5322,-122.056,2740.0,14300
1774000330,14 July 2017,437000.0,3,1.75,2220.0,17568.0,1.0,No,None,Good,8,2220.0,0,51,0,98072.0,47.748999999999995,-122.083,2070.0,11745
1555300530,14 July 2017,240000.0,3,1.5,1010.0,10350.0,1.0,No,None,Fair,7,1010.0,0,49,0,98032.0,47.379,-122.29,1640.0,7700
4402700593,15 April 2016,395000.0,2,1.0,1440.0,7808.0,1.0,No,None,Good,7,860.0,580,69,0,98133.0,47.7431,-122.336,1550.0,7682
2556500040,15 January 2016,320000.0,3,1.0,1230.0,7492.0,1.0,No,None,Fair,7,1230.0,0,63,0,98155.0,47.7633,-122.315,1710.0,7238
1737100040,14 October 2017,525000.0,3,1.75,1710.0,7350.0,1.0,No,None,Fair,8,1280.0,430,37,0,98033.0,47.699,-122.167,2100.0,7560
7575620120,15 April 2016,260000.0,3,3.0,2390.0,8993.0,2.0,No,None,Fair,8,1680.0,710,30,0,98003.0,47.3532,-122.306,1820.0,10362
2817900100,15 March 2016,450000.0,3,2.75,2840.0,39324.0,1.0,No,None,Fair,9,2200.0,640,30,0,98092.0,47.3076,-122.101,2840.0,39413
1939100610,14 June 2017,560000.0,4,2.5,2300.0,7989.0,2.0,No,None,Fair,9,2300.0,0,28,0,98074.0,47.6273,-122.03399999999999,2280.0,8835
4174600386,15 April 2016,310000.0,5,3.0,2270.0,5001.0,1.0,No,None,Fair,7,1360.0,910,29,0,98108.0,47.5539,-122.3,1950.0,5500
1310440590,15 April 2016,440000.0,3,2.5,2290.0,6302.0,2.0,No,None,Fair,9,2290.0,0,21,0,98058.0,47.435,-122.10700000000001,2700.0,7500
4037200690,14 December 2017,458450.0,4,1.0,1330.0,9715.0,1.0,No,None,Good,7,970.0,360,61,0,98008.0,47.6038,-122.12200000000001,1590.0,8400
8072000035,15 March 2016,200000.0,3,1.0,1200.0,10703.0,1.5,No,None,Okay,7,1200.0,0,100,0,98118.0,47.5209,-122.28,1380.0,8068
2125410210,14 December 2017,430000.0,3,2.25,2160.0,6527.0,2.0,No,None,Good,7,1580.0,580,31,0,98034.0,47.7292,-122.212,1950.0,9675
3755000120,15 February 2016,360000.0,3,1.0,1120.0,10500.0,1.0,No,None,Good,7,1120.0,0,52,0,98034.0,47.7267,-122.226,1320.0,10500
3598600088,15 January 2016,311000.0,4,2.5,2090.0,11645.0,1.0,No,None,Fair,7,1200.0,890,56,0,98168.0,47.4759,-122.29899999999999,1450.0,9481
4083305633,14 July 2017,615000.0,3,3.25,1470.0,1152.0,3.0,No,None,Fair,8,1470.0,0,15,0,98103.0,47.6516,-122.337,1470.0,1506
9545200180,14 November 2017,575000.0,3,1.75,2270.0,10136.0,2.0,No,None,Fair,8,2270.0,0,39,0,98027.0,47.535,-122.056,2260.0,9600
46100504,14 June 2017,1129575.0,4,3.75,4100.0,22798.0,1.5,No,Thrice,Excellent,10,2540.0,1560,84,1979,98040.0,47.5648,-122.21,3880.0,18730
952000925,14 September 2017,430000.0,3,1.75,1440.0,4025.0,1.0,No,None,Good,6,720.0,720,101,0,98126.0,47.567,-122.38,1500.0,5750
4039300490,14 June 2017,400000.0,3,1.5,1200.0,4800.0,1.0,No,None,Good,7,1200.0,0,56,0,98007.0,47.6084,-122.13600000000001,1510.0,7668
8151600941,14 August 2017,340000.0,3,1.75,1720.0,10710.0,1.0,No,None,Fair,7,860.0,860,61,0,98146.0,47.5092,-122.36200000000001,1480.0,10359
3448001975,15 May 2016,351000.0,1,0.75,930.0,6600.0,1.0,No,None,Fair,6,930.0,0,94,0,98125.0,47.7127,-122.296,1590.0,6600
2141500040,14 September 2017,440000.0,4,2.5,2400.0,8038.0,2.0,No,None,Fair,8,2400.0,0,16,0,98059.0,47.4881,-122.14299999999999,2040.0,7756
2798600120,15 April 2016,298000.0,4,2.5,1960.0,11798.0,2.0,No,None,Fair,8,1960.0,0,19,0,98092.0,47.3293,-122.205,2360.0,11785
2227900040,15 January 2016,300000.0,4,1.75,1890.0,9205.0,1.0,No,None,Fair,8,1260.0,630,54,0,98133.0,47.773999999999994,-122.348,1430.0,6775
3395040580,14 October 2017,310000.0,3,2.25,1590.0,3056.0,2.0,No,None,Fair,7,1590.0,0,17,0,98108.0,47.5432,-122.29299999999999,1540.0,2890
6137610620,14 August 2017,500000.0,4,2.5,2590.0,9354.0,2.0,No,None,Good,9,2590.0,0,25,0,98011.0,47.7703,-122.193,2730.0,9264
7518505375,15 May 2016,399900.0,3,1.0,860.0,1664.0,1.5,No,None,Fair,7,860.0,0,91,0,98117.0,47.6761,-122.384,1540.0,4080
9206950100,14 June 2017,343000.0,3,2.5,1270.0,2509.0,2.0,No,None,Fair,8,1270.0,0,14,0,98106.0,47.5357,-122.365,1420.0,2206
9542890100,14 December 2017,415000.0,2,2.25,1130.0,2191.0,2.0,No,None,Fair,8,1130.0,0,8,0,98052.0,47.6861,-122.103,1140.0,1710
4254000620,14 October 2017,410000.0,3,2.5,1860.0,15457.0,2.0,No,None,Fair,8,1860.0,0,21,0,98019.0,47.7383,-121.955,2040.0,14055
6414100026,15 January 2016,320000.0,2,1.0,1802.0,11225.0,1.0,No,None,Fair,7,1802.0,0,57,0,98125.0,47.7205,-122.323,1810.0,7332
1346300035,14 June 2017,1129575.0,5,3.0,4480.0,5000.0,2.5,No,None,Excellent,10,3420.0,1060,116,0,98112.0,47.6275,-122.315,3220.0,5600
2212210360,14 July 2017,253000.0,2,1.0,1310.0,7128.0,1.0,No,None,Good,7,940.0,370,38,0,98031.0,47.3958,-122.189,1400.0,7161
205000410,14 September 2017,630000.0,3,2.5,2320.0,32772.0,2.0,No,None,Fair,9,2320.0,0,26,0,98053.0,47.6304,-121.988,2610.0,33305
2892600056,15 January 2016,216000.0,2,1.0,1130.0,12500.0,1.0,No,None,Good,7,1130.0,0,65,0,98055.0,47.4514,-122.18700000000001,1270.0,10798
3396800120,15 April 2016,540000.0,3,2.5,2180.0,11100.0,1.0,No,None,Fair,8,1230.0,950,35,0,98052.0,47.717,-122.101,1930.0,12000
2320069089,14 September 2017,212000.0,3,1.5,1830.0,12233.0,1.5,No,None,Good,5,1830.0,0,88,0,98022.0,47.2057,-122.00299999999999,1520.0,12233
4036400110,15 January 2016,300000.0,3,2.75,2340.0,12282.0,1.0,No,Twice,Fair,8,1470.0,870,40,0,98155.0,47.7379,-122.289,2640.0,8887
7518506716,14 August 2017,969950.0,3,2.5,2830.0,3750.0,3.0,No,None,Fair,10,2830.0,0,4,0,98117.0,47.6798,-122.385,1780.0,5100
9826701765,14 August 2017,715000.0,3,1.0,1610.0,7680.0,1.0,No,None,Fair,6,900.0,710,62,0,98122.0,47.6038,-122.303,1940.0,2880
1438700040,14 August 2017,1129575.0,5,2.75,2410.0,19447.0,2.0,No,Twice,Fair,10,2290.0,120,50,0,98040.0,47.5549,-122.211,2980.0,19447
5494000040,14 December 2017,1129575.0,4,2.75,2660.0,9547.0,1.0,No,Once,Fair,8,1930.0,730,50,2006,98004.0,47.61600000000001,-122.21799999999999,2410.0,10001
7224500375,14 July 2017,305000.0,3,1.0,1030.0,5350.0,1.0,No,None,Fair,7,1030.0,0,94,2009,98055.0,47.4905,-122.206,1030.0,5250
1025049254,14 December 2017,458000.0,3,4.0,1390.0,1569.0,2.0,No,None,Fair,9,1150.0,240,12,0,98105.0,47.67100000000001,-122.26899999999999,1620.0,1855
2407000110,15 April 2016,275000.0,3,1.75,1580.0,8775.0,1.0,No,None,Fair,6,1220.0,360,76,0,98146.0,47.4845,-122.335,1180.0,8775
7203600745,14 October 2017,550000.0,3,2.75,2330.0,4780.0,2.0,No,Thrice,Fair,8,1730.0,600,88,1988,98198.0,47.3459,-122.32600000000001,1100.0,5336
7234601198,14 June 2017,742000.0,3,3.25,1540.0,704.0,3.0,No,None,Fair,9,1540.0,0,7,0,98122.0,47.6177,-122.30799999999999,1540.0,1456
1931300110,14 July 2017,700000.0,3,1.0,1570.0,4000.0,2.0,No,None,Excellent,8,1570.0,0,110,0,98103.0,47.6575,-122.346,1640.0,4000
8624700015,14 November 2017,640000.0,4,3.0,2940.0,5763.0,1.0,No,None,Excellent,8,1640.0,1300,63,0,98108.0,47.5589,-122.295,2020.0,7320
6149700315,15 April 2016,352000.0,3,0.75,1240.0,7200.0,1.0,No,None,Fair,7,1240.0,0,71,0,98133.0,47.7298,-122.34200000000001,1210.0,7200
2064800880,15 February 2016,301500.0,3,1.0,1410.0,7419.0,1.0,No,None,Fair,7,1050.0,360,49,0,98056.0,47.534,-122.17299999999999,1800.0,8000
3902300450,14 July 2017,630000.0,4,2.5,2190.0,9880.0,1.0,No,None,Good,8,1410.0,780,39,0,98033.0,47.6926,-122.186,2190.0,9198
1332300110,15 February 2016,340000.0,3,2.5,3040.0,6255.0,2.0,No,None,Fair,7,3040.0,0,19,0,98030.0,47.3817,-122.206,2670.0,6259
7663700610,15 March 2016,477500.0,4,1.75,1860.0,9364.0,1.0,No,None,Fair,7,1080.0,780,65,0,98125.0,47.731,-122.301,1800.0,9364
7520000330,14 August 2017,285000.0,3,2.5,1690.0,7460.0,1.0,No,None,Fair,7,870.0,820,21,0,98146.0,47.4964,-122.353,1900.0,7302
1521049156,14 October 2017,255000.0,3,2.75,1900.0,16117.0,1.0,No,None,Good,7,1900.0,0,60,0,98001.0,47.3144,-122.27799999999999,1640.0,19166
6648760150,14 July 2017,315000.0,3,2.5,1600.0,7982.0,2.0,No,None,Fair,8,1600.0,0,25,0,98001.0,47.3397,-122.266,1890.0,9830
1807900300,14 December 2017,830000.0,6,3.0,2530.0,9000.0,1.0,No,None,Fair,6,2530.0,0,40,0,98033.0,47.6716,-122.199,1886.0,6000
4310700778,15 February 2016,539950.0,3,2.25,1860.0,1558.0,3.0,No,None,Fair,8,1860.0,0,4,0,98103.0,47.7006,-122.339,1760.0,2456
5364200620,14 August 2017,980000.0,3,2.25,2390.0,4590.0,2.0,No,None,Fair,8,2090.0,300,77,1998,98105.0,47.6615,-122.27600000000001,2280.0,5179
1939130120,14 July 2017,735000.0,4,2.5,3100.0,8529.0,2.0,No,None,Fair,9,3100.0,0,28,0,98074.0,47.6252,-122.029,2710.0,8344
7280300375,15 January 2016,536000.0,5,2.25,2650.0,9140.0,1.0,No,Once,Fair,8,1350.0,1300,53,0,98177.0,47.7772,-122.387,2700.0,7800
2767602720,15 February 2016,575000.0,3,2.0,1520.0,5000.0,1.5,No,None,Fair,7,1140.0,380,73,0,98107.0,47.6733,-122.389,1530.0,4650
3300701185,14 September 2017,500000.0,2,1.0,1510.0,4000.0,1.0,No,None,Fair,6,930.0,580,94,0,98117.0,47.6917,-122.38,1300.0,4000
8731901910,14 June 2017,285500.0,4,1.75,1960.0,7950.0,1.0,No,None,Good,8,1960.0,0,51,0,98023.0,47.3109,-122.37700000000001,1960.0,8400
2558640110,14 May 2017,498000.0,4,2.75,2270.0,7375.0,1.0,No,None,Good,7,1290.0,980,45,0,98034.0,47.7222,-122.16799999999999,1750.0,7760
9465200405,14 August 2017,412000.0,2,1.0,910.0,6282.0,1.0,No,None,Good,7,910.0,0,79,0,98103.0,47.6967,-122.354,970.0,6281
2896000450,15 March 2016,607000.0,4,2.5,2100.0,8220.0,1.0,No,None,Good,8,1300.0,800,43,0,98052.0,47.6733,-122.145,2160.0,8348
1320069255,14 June 2017,199000.0,3,1.0,1000.0,8512.0,1.0,No,None,Fair,6,1000.0,0,27,0,98022.0,47.2151,-121.993,1490.0,10395
8651720150,14 July 2017,492500.0,4,2.75,2760.0,18306.0,1.0,No,None,Fair,7,1630.0,1130,40,0,98034.0,47.7302,-122.215,2470.0,9856
3840700757,14 June 2017,585000.0,4,2.5,2840.0,11044.0,2.0,No,None,Fair,8,2840.0,0,17,0,98034.0,47.7134,-122.23700000000001,1934.0,9605
8856970530,14 December 2017,326995.0,3,2.5,1860.0,5321.0,2.0,No,None,Fair,7,1860.0,0,18,0,98038.0,47.3848,-122.03299999999999,1940.0,5205
2473351050,14 August 2017,372500.0,4,2.25,1920.0,9660.0,1.0,No,None,Good,8,1920.0,0,50,0,98058.0,47.4544,-122.14299999999999,1890.0,7800
7003200120,14 June 2017,528000.0,2,0.75,840.0,40642.0,1.0,Yes,Four,Good,6,840.0,0,81,0,98070.0,47.403999999999996,-122.447,1850.0,64069
1321059097,14 September 2017,400000.0,3,1.5,2390.0,32109.0,1.0,No,None,Fair,7,2390.0,0,43,2007,98092.0,47.3028,-122.102,1370.0,32109
2571910100,14 October 2017,344000.0,4,2.5,2100.0,8501.0,2.0,No,None,Excellent,7,2100.0,0,25,0,98022.0,47.1951,-122.01,2130.0,8560
5104511050,14 September 2017,409950.0,4,3.0,2430.0,7163.0,2.0,No,None,Fair,8,2430.0,0,15,0,98038.0,47.3558,-122.01299999999999,2430.0,6028
2771603990,14 July 2017,625000.0,3,2.0,1880.0,4000.0,1.0,No,Twice,Fair,8,1280.0,600,68,0,98199.0,47.6375,-122.391,1920.0,4000
9407001770,15 May 2016,304950.0,3,1.75,1350.0,9000.0,1.0,No,None,Fair,7,1350.0,0,31,0,98045.0,47.4487,-121.773,1370.0,9500
3211230300,14 September 2017,381500.0,2,2.0,2160.0,35183.0,1.0,No,None,Fair,9,2160.0,0,33,0,98092.0,47.312,-122.115,2450.0,34992
3229200040,14 July 2017,215000.0,3,1.75,1430.0,13399.0,1.0,No,None,Good,7,900.0,530,72,0,98168.0,47.4787,-122.275,1720.0,6415
3810000843,15 April 2016,345000.0,5,1.75,2840.0,12870.0,2.0,No,Twice,Good,7,2840.0,0,93,0,98178.0,47.4961,-122.235,2170.0,9612
4045700455,15 March 2016,363000.0,3,0.75,2510.0,20000.0,2.0,No,None,Good,7,2510.0,0,57,0,98001.0,47.2871,-122.287,2130.0,20000
3322049095,15 February 2016,240000.0,3,1.0,1690.0,20063.0,1.5,No,None,Good,7,1690.0,0,105,0,98001.0,47.3556,-122.294,1700.0,15899
8682280970,15 February 2016,548050.0,2,2.0,1930.0,5479.0,1.0,No,None,Fair,8,1930.0,0,13,0,98053.0,47.7054,-122.01100000000001,1900.0,5479
9269200650,14 October 2017,314000.0,2,1.0,720.0,4920.0,1.0,No,None,Fair,6,720.0,0,77,0,98126.0,47.5352,-122.37100000000001,670.0,4920
7701961220,14 June 2017,800000.0,4,2.5,2990.0,16809.0,2.0,No,None,Fair,10,2990.0,0,28,0,98077.0,47.7123,-122.073,3340.0,18752
7883603945,14 July 2017,400000.0,5,1.75,2300.0,6720.0,2.0,No,None,Fair,7,2300.0,0,113,0,98108.0,47.528,-122.32,1200.0,6000
1352300580,14 November 2017,247000.0,1,1.0,460.0,4120.0,1.0,No,None,Fair,4,460.0,0,81,0,98055.0,47.4868,-122.199,990.0,4120
8714600145,15 April 2016,540000.0,2,1.75,1240.0,4120.0,1.0,No,None,Good,7,890.0,350,112,0,98105.0,47.6689,-122.314,1640.0,3740
323089172,14 July 2017,410000.0,4,2.5,1900.0,15123.0,2.0,No,None,Fair,8,1900.0,0,23,0,98045.0,47.5015,-121.772,1900.0,16477
8651511030,14 October 2017,525000.0,3,1.75,2120.0,9146.0,1.0,No,None,Fair,8,1260.0,860,37,0,98074.0,47.6475,-122.064,2040.0,10485
7015200900,15 April 2016,820000.0,4,2.5,2440.0,5737.0,2.0,No,None,Good,8,1700.0,740,89,0,98119.0,47.6472,-122.367,2020.0,5543
736100065,15 March 2016,1129575.0,4,2.25,3300.0,15375.0,1.5,No,Thrice,Fair,8,2820.0,480,85,1984,98040.0,47.526,-122.225,3250.0,15375
3123049131,14 December 2017,244000.0,2,1.0,1180.0,10200.0,1.0,No,None,Good,7,1180.0,0,63,0,98148.0,47.4358,-122.336,1330.0,10200
1773101530,14 December 2017,275000.0,1,1.0,520.0,4800.0,1.0,No,None,Fair,5,520.0,0,88,0,98106.0,47.5533,-122.363,800.0,4960
6917700650,14 October 2017,577000.0,2,1.75,2070.0,23160.0,1.0,No,None,Fair,7,1260.0,810,72,0,98199.0,47.6551,-122.39399999999999,1690.0,5458
3574800090,14 December 2017,446950.0,5,2.5,2250.0,7945.0,1.0,No,None,Good,7,1360.0,890,41,0,98034.0,47.7316,-122.221,1820.0,7866
7853220610,14 July 2017,457000.0,3,2.5,2050.0,5694.0,2.0,No,Twice,Fair,8,2050.0,0,14,0,98065.0,47.5331,-121.855,2680.0,7187
9537200037,15 April 2016,320000.0,4,1.5,1310.0,137214.0,1.5,No,None,Good,7,1310.0,0,92,0,98198.0,47.361999999999995,-122.316,1310.0,9450
5470100090,14 September 2017,210000.0,3,1.5,1250.0,9484.0,1.0,No,None,Good,7,1250.0,0,49,0,98042.0,47.3675,-122.147,1320.0,9600
3826500730,14 September 2017,220000.0,4,2.5,2130.0,9100.0,1.0,No,None,Fair,8,1290.0,840,40,0,98030.0,47.3815,-122.169,1770.0,7700
2998800040,14 June 2017,589000.0,3,2.0,2250.0,8800.0,1.0,No,None,Good,7,1250.0,1000,93,0,98116.0,47.5737,-122.40899999999999,2250.0,4800
7658600150,14 June 2017,435000.0,4,2.0,1880.0,3840.0,1.0,No,None,Fair,7,970.0,910,114,0,98144.0,47.5929,-122.303,1670.0,1820
3816300065,14 July 2017,375000.0,3,1.0,1520.0,10798.0,1.0,No,None,Fair,7,1520.0,0,65,0,98028.0,47.7635,-122.262,1670.0,9876
1561600056,14 October 2017,1129575.0,4,3.5,4010.0,9654.0,2.0,No,None,Fair,10,4010.0,0,11,0,98004.0,47.5891,-122.2,1870.0,9873
8682261250,14 December 2017,545000.0,2,1.75,1660.0,5581.0,1.0,No,None,Fair,8,1660.0,0,13,0,98053.0,47.713,-122.03299999999999,1670.0,4871
6392002550,14 October 2017,970000.0,3,2.25,3400.0,10000.0,2.0,No,None,Fair,10,3400.0,0,35,0,98115.0,47.6846,-122.28399999999999,1860.0,5100
1370803835,14 July 2017,705000.0,2,1.75,2320.0,6755.0,1.0,No,None,Excellent,8,1380.0,940,72,0,98199.0,47.6398,-122.40299999999999,1990.0,5000
7805450040,15 March 2016,915557.0,5,3.25,3740.0,11536.0,2.0,No,None,Good,9,2540.0,1200,34,0,98006.0,47.5599,-122.10799999999999,2920.0,11258
8019200823,15 February 2016,259000.0,4,1.5,1810.0,9000.0,1.5,No,None,Fair,7,1810.0,0,58,0,98168.0,47.4911,-122.322,1520.0,9780
5457800930,14 June 2017,1129575.0,2,2.25,3170.0,3000.0,2.0,No,Twice,Excellent,10,1990.0,1180,118,0,98109.0,47.6291,-122.351,2980.0,5061
3715500110,14 December 2017,427000.0,3,1.75,1680.0,8610.0,1.0,No,None,Good,7,1290.0,390,49,0,98034.0,47.7246,-122.17299999999999,1640.0,8809
6058600385,14 August 2017,390000.0,2,1.0,930.0,3100.0,1.0,No,None,Fair,6,930.0,0,107,0,98144.0,47.5943,-122.302,1670.0,3800
7708250040,15 February 2016,363000.0,3,2.5,2390.0,8000.0,2.0,No,None,Fair,8,2390.0,0,23,0,98042.0,47.3895,-122.154,2070.0,7585
2769600035,14 August 2017,612000.0,4,2.5,2680.0,3626.0,1.5,No,Thrice,Good,7,1680.0,1000,90,0,98107.0,47.6727,-122.361,1950.0,4500
5500100120,14 September 2017,380000.0,4,1.75,1790.0,10186.0,1.0,No,None,Good,8,1790.0,0,53,0,98177.0,47.7769,-122.376,1790.0,9142
4472000040,14 August 2017,230000.0,4,3.0,1680.0,6003.0,1.0,No,None,Fair,7,1150.0,530,21,0,98002.0,47.2885,-122.21799999999999,1820.0,6207
9376301591,15 April 2016,580000.0,3,1.75,1570.0,2600.0,1.5,No,None,Good,8,1570.0,0,87,0,98117.0,47.6867,-122.37,1490.0,4000
4232903990,14 November 2017,770000.0,3,1.0,2230.0,3200.0,2.0,No,Twice,Fair,8,1630.0,600,100,0,98109.0,47.6334,-122.35600000000001,2280.0,5400
7575500150,14 September 2017,207200.0,4,2.0,1260.0,8400.0,1.0,No,None,Fair,6,1260.0,0,27,0,98022.0,47.1946,-122.0,1120.0,8400
6817801430,15 March 2016,525000.0,3,2.0,1790.0,11430.0,1.0,No,None,Fair,7,1190.0,600,33,0,98074.0,47.6319,-122.035,1700.0,12114
